48.646	0.752	16.2	9.008	9.809	13.381	1.892	0.069
50.688	1.335	15.437	9.351	8.091	12.168	2.594	0.264
50.493	1.262	15.93	8.559	8.426	12.403	2.464	0.253
50.325	1.426	15.361	9.085	8.107	12.415	2.601	0.285
51.196	1.644	13.859	12.048	6.668	11.148	2.553	0.155
50.305	1.304	15.142	9.696	7.921	12.417	2.594	0.152
50.944	1.595	14.318	11.302	6.721	11.651	2.684	0.216
51.913	1.806	14.752	10.745	6.212	10.428	2.591	0.632
51.118	1.112	15.036	9.626	7.682	12.2	2.125	0.381
50.087	1.122	15.589	8.173	8.512	13.423	2.039	0.515
49.412	1.96	16.161	7.83	7.416	12.568	2.674	1.025
51.226	1.105	15.278	9.14	8.186	11.825	2.239	0.337
50.946	1.021	15.006	9.425	8.304	12.52	2.036	0.123
50.96	1.175	14.725	10.164	7.917	11.903	2.337	0.163
50.886	1.089	15.142	9.274	8.614	12.158	2.119	0.159
50.657	1.328	14.588	10.787	8.093	11.399	2.368	0.166
51.528	1.22	14.315	10.489	7.497	11.915	2.275	0.124
50.891	1.198	14.563	9.832	7.803	12.661	2.196	0.22
50.98	1.279	14.979	9.283	8.069	12.291	2.295	0.211
50.322	1.071	14.778	9.435	8.254	13.22	2.171	0.134
50.645	1.022	15.26	8.782	8.511	12.897	2.093	0.179
51.083	1.247	14.996	9.363	8.022	12.218	2.25	0.209
51.192	1.147	15.255	9.195	8.107	11.92	2.371	0.183
50.872	1.257	15.027	9.149	8.666	11.953	2.115	0.3
50.991	1.563	14.206	11.404	7.039	11.397	2.508	0.21
50.48	1.435	14.267	11.333	7.243	11.933	2.439	0.227
50.856	1.553	14.307	11.502	7.118	11.385	2.453	0.211
50.914	1.313	14.392	10.72	7.433	12.075	2.327	0.189
50.996	1.324	14.374	10.619	7.387	12.082	2.36	0.193
51.11	1.133	14.618	10.055	7.815	12.18	2.367	0.116
50.562	1.398	15.427	8.326	7.648	12.877	2.485	0.666
51.216	1.148	14.948	9.533	7.931	12.122	2.261	0.194
50.749	1.259	15.464	8.242	8.365	12.952	2.285	0.493
51.354	1.279	14.642	10.183	7.549	11.738	2.423	0.209
51.062	1.046	14.809	9.879	8.097	12.036	2.232	0.197
50.724	0.886	15.079	8.736	8.445	13.328	2.089	0.117
51.886	1.662	14.085	11.694	6.192	10.619	2.865	0.303
52.1	1.707	14.035	12.024	6.067	10.144	2.757	0.404
51.021	1.754	14.846	10.383	6.552	11.329	2.703	0.589
48.948	1.338	16.057	7.945	8.056	13.813	2.247	0.593
52.545	2.167	14.271	11.726	4.709	8.988	3.264	1.008
50.126	1.693	15.113	9.86	6.937	12.062	2.672	0.697
51.737	1.676	14.779	10.233	6.64	11.105	2.585	0.566
50.969	1.864	15.25	9.791	6.526	10.784	2.898	0.719
52.245	2.494	14.459	11.121	4.466	8.506	3.484	1.148
52.605	2.166	14.627	11.135	4.941	9.009	3.551	1.014
50.97	2.754	14.449	12.46	4.469	8.793	3.913	1.294
50.81	1.19	15.04	9.83	8.52	11.7	2.16	0.26
49.52	0.8	16.39	8.64	9.47	13.23	2.04	0.051
51.15	1	15.22	9.46	9.21	11.99	1.99	0.12
51.382	1.344	14.509	10.867	7.565	11.135	2.328	0.184
51.317	1.185	15.376	9.251	7.987	12.282	2.199	0.211
51.494	1.212	15.287	9.1	7.991	11.97	2.276	0.305
49.514	1.684	15.788	8.325	7.611	12.603	2.414	0.689
50.008	1.59	15.057	7.914	8.365	12.831	2.67	0.771
51.629	1.315	14.227	11.314	6.735	11.42	2.548	0.251
51.594	1.355	14.261	11.358	6.795	11.317	2.545	0.288
51.56	1.33	14.32	11.26	6.59	11.15	2.5	0.285
51.368	1.301	14.798	10.007	7.883	11.953	2.329	0.232
51.705	1.132	15.026	9.783	7.423	11.933	2.368	0.209
51.727	1.062	14.759	9.826	7.751	12.112	2.293	0.174
51.402	0.979	15.031	9.066	8.28	13.018	2.14	0.171
51.389	1.141	14.382	10.717	7.327	11.864	2.368	0.197
51.294	1.043	14.697	9.804	8.008	12.422	2.148	0.137
51.295	1.044	14.279	9.876	7.904	12.809	2.219	0.104
51.633	1.667	13.888	12.007	6.49	10.891	2.487	0.237
50.69	1.279	14.89	9.89	7.65	12.2	2.34	0.179
51.09	1.201	14.815	9.329	7.652	12.603	2.156	0.456
51.785	1.219	14.388	9.929	7.479	12.094	2.16	0.273
51.233	1.377	15.213	9.236	7.28	11.769	2.556	0.558
50.843	2.32	16.876	6.713	7.717	11.341	2.854	1.972
50.154	1.069	15.546	8.236	8.365	13.241	2.09	0.55
50.571	1.422	15.437	8.613	7.489	11.786	2.433	0.702
49.926	1.495	15.721	7.823	7.752	12.495	2.378	0.852
51.53	1.332	15.051	9.498	7.022	11.709	2.248	0.587
50.667	1.251	14.835	9.719	7.778	12.184	2.393	0.175
50.235	1.183	15.851	9.635	8.406	12.133	2.342	0.121
50.546	1.116	15.994	9.296	9.621	11.461	2.264	0.117
49.504	1.568	16.356	8.978	7.923	12.136	2.638	0.592
49.052	1.695	16.488	8.677	7.672	12.511	2.697	0.724
50.13	1.154	15.482	9.52	8.876	11.826	2.43	0.127
48.84	1.53	16.33	8.42	7.67	12.17	2.65	0.7
50.973	1.313	14.589	10.256	7.499	12.108	2.43	0.16
50.886	1.001	14.712	9.686	8.184	13.04	2.24	0.075
51.21	1.21	14.379	10.565	7.31	12.151	2.4	0.166
49.9	0.85	15.51	9.11	8.96	13.18	1.91	0.06
50.08	0.81	15.61	9.13	8.98	12.97	1.86	0.063
50.153	0.942	16.08	8.93	9.01	12.45	2.02	0.088
51.27	0.91	14.67	9.62	8.36	12.59	1.89	0.071
50.9	1.2	14.91	9.41	8.7	11.64	2.26	0.36
50.4	0.98	15.35	9.52	8.94	12.05	2.04	0.129
51.07	0.987	14.428	10.488	7.939	12.218	2.157	0.076
51.4	1.13	14.755	10.171	7.77	11.68	2.19	0.199
51.005	0.997	15.28	8.432	8.397	12.901	2.265	0.313
51.073	1.926	14.97	10.166	6.036	10.767	3	0.751
53.188	2.307	13.939	13.752	4.68	8.889	2.644	0.599
51.741	1.713	14.15	11.856	6.034	10.399	2.759	0.464
50.314	1.579	15.325	9.329	7.108	12.062	2.829	0.762
50.314	1.524	15.342	9.551	6.969	11.835	2.768	0.701
51.329	1.548	14.37	11.185	6.486	11.182	2.547	0.403
50.91	1.38	14.469	10.841	7.23	11.914	2.414	0.264
51.586	1.593	14.246	11.375	6.218	10.97	2.678	0.43
51.413	1.633	14.293	11.445	6.508	11.104	2.564	0.392
50.759	1.144	14.686	10.175	7.866	12.517	2.221	0.143
51.583	1.094	15.025	10.277	7.733	11.816	2.206	0.181
51.3	1.084	14.859	10.085	7.837	11.878	2.332	0.188
50.984	1.074	14.827	10.075	8.242	11.853	2.29	0.177
51.186	1.068	14.81	9.526	8.13	12.306	2.229	0.197
51.062	1.051	14.772	10.171	8.093	11.7	2.337	0.198
52.103	1.346	14.49	10.654	6.9	11.261	2.455	0.224
50.851	0.96	15.183	9.218	8.36	12.729	2.079	0.194
50.776	0.99	14.966	9.31	8.5	12.592	2.106	0.216
50.757	1.008	15.106	9.372	8.408	12.607	2.118	0.195
51.253	1.216	14.681	9.796	7.826	12.17	2.282	0.202
51.248	1.258	14.616	9.815	7.913	12.038	2.347	0.235
51.466	1.111	14.5	9.827	7.72	12.303	2.264	0.198
49.995	1.274	15.905	7.178	8.625	13.848	2.233	0.578
49.979	1.172	15.987	6.959	9.015	13.658	2.289	0.565
51.308	1.086	14.915	10.06	7.742	11.78	2.316	0.2
50.944	1.239	14.505	10.297	7.627	12.231	2.309	0.22
50.675	1.452	14.319	10.734	8.139	11.482	2.326	0.242
51.539	1.303	13.784	11.085	7.268	11.719	2.503	0.145
51.34	1.329	14.543	10.377	7.354	11.557	2.407	0.235
51.464	1.151	14.067	10.379	7.841	12.129	2.314	0.129
51.112	0.863	14.808	8.672	9.029	13.026	2.021	0.105
51.1	0.9	15.476	8.468	8.037	13.388	2.221	0.112
50.703	0.832	15.578	8.622	8.786	13.259	2.042	0.106
51.674	1.169	14.362	9.796	7.044	12.64	2.479	0.127
51.674	1.151	14.791	9.814	7.547	12.18	2.417	0.119
51.456	1.065	14.466	9.462	7.45	12.688	2.415	0.133
51.053	1.041	14.777	9.447	7.981	11.856	2.247	0.116
51.178	0.84	15.385	8.422	8.926	13.14	1.99	0.109
51.465	1.038	14.811	9.241	7.578	12.974	2.3	0.124
51.349	0.934	15.222	8.827	8.279	12.759	2.186	0.097
51.104	1.037	15.103	9.324	7.768	12.989	2.277	0.108
51.385	0.926	15.097	8.837	8.69	12.907	2.019	0.119
51.371	1.085	14.917	9.743	8.002	12.296	2.223	0.119
51.108	1.049	14.79	9.647	8.277	12.287	2.326	0.124
51.74	1.317	14.642	9.966	7.358	11.706	2.326	0.368
50.144	1.233	15.283	8.106	8.136	12.915	2.46	0.57
51.49	1.334	14.617	9.971	7.257	11.729	2.397	0.373
50.38	1.408	15.116	9.961	7.703	12.143	2.612	0.208
50.669	1.261	15.232	8.763	8.044	12.571	2.263	0.502
50.814	0.873	15.415	8.205	8.868	13.456	1.848	0.317
50.978	1.332	15.031	9.051	7.722	12.087	2.307	0.446
49.606	1.755	15.884	8.13	7.199	12.384	2.742	1.071
50.644	1.272	15.046	9.144	7.62	12.001	2.735	0.573
50.811	1.167	15.036	9.137	8.349	11.921	2.276	0.506
48.977	1.34	16.43	6.919	8.825	14.473	2.062	0.725
51.143	1.498	15.135	9.349	6.914	11.371	2.431	0.797
51.232	1.702	14.016	11.543	5.754	10.139	2.596	0.573
50.836	1.344	14.643	10.155	7.654	11.939	2.738	0.183
50.667	1.195	14.707	10.17	7.82	12.256	2.432	0.121
50.538	1.224	14.824	9.874	7.71	12.65	2.466	0.147
50.672	1.303	15.113	9.133	7.856	12.527	2.661	0.245
50.804	1.304	14.821	10.162	7.522	11.963	2.599	0.218
50.709	1.257	15.169	9.104	7.901	12.437	2.677	0.25
51.43	1.557	14.99	10.233	6.644	10.891	2.873	0.696
51.367	1.475	14.221	11.012	7.272	11.586	2.432	0.167
51.146	1.496	14.472	11.087	7.058	11.538	2.52	0.19
50.036	1.167	15.671	9.858	8.109	11.821	2.53	0.222
48.231	0.576	16.847	9.176	9.418	13.041	2.137	0.03
49.931	0.78	16.483	8.647	9.355	12.884	1.953	0.051
48.994	0.892	16.777	8.603	9.595	12.696	2.199	0.078
51.189	1.452	14.254	11.154	7.077	11.294	2.675	0.235
50.33	0.862666667	16.05166667	8.326	9.642666667	12.85533333	1.817333333	0.029666667
50.42733333	1.405666667	15.197	9.407333333	8.671666667	10.98266667	2.695	0.096333333
49.86	1.225	16.153	9.347333333	8.351	11.53233333	2.77	0.060666667
49.9	1.268333333	16.089	9.230666667	8.419666667	11.54766667	2.721666667	0.061666667
50.21	1.432333333	15.588	9.904	8.185333333	11.12866667	2.707333333	0.066
50.19	1.385333333	15.53766667	9.967333333	8.325333333	11.20433333	2.699	0.072666667
50.264	1.470333333	15.263	9.699	8.721333333	10.96333333	2.754	0.108666667
50.82566667	1.318666667	15.717	8.961333333	8.746666667	11.30233333	2.528	0.075333333
50.78466667	1.323333333	15.69	8.903333333	8.837333333	11.43866667	2.573	0.071666667
50.71333333	1.561666667	15.43066667	9.657666667	7.936666667	11.20266667	2.826666667	0.066
50.577	1.554333333	15.37833333	9.678333333	7.981	11.01266667	2.916666667	0.063666667
50.569	1.543333333	15.54933333	9.677333333	8.017	11.25366667	2.817333333	0.065
50.54866667	1.474666667	15.55466667	9.487	7.836666667	11.052	2.819666667	0.073333333
50.36	1.500666667	15.64933333	9.586333333	7.954666667	11.06333333	2.867	0.082333333
50.37	1.308333333	15.73333333	9.013	8.434333333	11.43566667	2.626333333	0.065666667
50.55866667	1.233	15.866	9.194666667	8.482333333	11.55433333	2.498	0.078333333
50.54933333	1.228666667	15.875	9.095	8.583666667	11.64833333	2.502333333	0.087
50.47966667	1.387333333	15.857	9.257666667	8.442	11.16966667	2.590666667	0.074666667
50.47633333	1.339666667	15.89133333	9.259	8.394	11.13066667	2.599333333	0.096
50.34	1.357333333	15.93	9.375333333	8.462333333	11.19066667	2.638	0.079666667
50.521	1.490333333	15.506	9.257333333	8.626	10.96	2.76	0.104333333
50.71133333	1.481	15.50266667	9.390333333	8.602	10.88566667	2.704	0.115
51.114	1.896333333	14.645	10.726	7.227	10.436	2.946333333	0.084666667
50.67766667	1.907	14.58133333	10.791	7.284	10.39033333	2.966666667	0.089333333
51.02933333	1.514333333	15.286	9.853	8.055333333	11.25433333	2.702	0.096666667
50.70533333	1.476333333	15.36766667	9.764666667	8.078666667	11.24166667	2.692333333	0.098333333
50.32	1.145	16.26	8.926666667	8.741	11.75466667	2.424666667	0.055333333
50.07	1.075333333	16.34533333	8.858	9.001333333	11.651	2.427	0.054333333
50.63766667	1.574	15.307	10.092	7.939666667	10.798	2.897333333	0.071333333
50.32	1.144	16.37	8.974333333	8.858666667	11.73633333	2.438666667	0.053333333
50.487	1.647333333	15.12766667	10.369	7.886666667	10.63866667	2.8	0.1
50.60433333	1.644666667	15.07266667	10.32966667	7.902666667	10.73233333	2.794666667	0.098666667
51.595	1.66	15.24866667	10.45966667	7.935666667	10.86	2.678666667	0.062333333
50.179	1.029666667	16.15033333	8.284666667	9.104666667	12.32466667	2.243	0.084
50.31	1.275333333	15.542	9.058	9.014666667	11.355	2.562333333	0.081333333
50.35	1.323666667	15.60733333	9.034333333	9.033	11.32433333	2.625	0.088666667
50.55766667	1.671666667	14.99366667	10.24933333	7.953333333	10.81133333	2.912	0.067333333
50.39666667	1.275666667	15.709	9.111333333	8.612666667	11.419	2.696	0.070333333
50.51366667	1.277	15.81366667	9.219666667	8.78	11.35066667	2.673666667	0.074666667
50.81933333	1.553	14.86533333	9.938666667	7.748666667	11.40833333	2.723	0.056
50.64033333	1.239	15.74066667	8.982333333	8.297333333	11.65566667	2.487	0.093333333
50.65433333	1.563	14.78166667	9.807	8.364	10.85366667	2.796666667	0.086666667
50.80866667	1.526	15.522	9.497	7.926666667	11.00433333	2.816333333	0.067666667
50.52	1.419333333	15.58133333	9.14	8.369666667	11.04033333	2.712666667	0.066666667
50.57266667	1.430666667	15.64266667	9.306333333	8.272	11.055	2.669333333	0.07
50.29	1.431	15.46266667	9.520333333	8.761666667	10.95233333	2.679666667	0.084
50.45366667	1.430333333	15.71433333	9.512666667	8.372666667	11.32133333	2.603	0.111
50.56133333	1.466	15.73366667	9.550333333	8.102	11.352	2.679333333	0.119
50.95	1.78	15.37	9.48	7.85	10.92	3.07	0.2
50.98	1.79	15.17	9.55	7.85	10.92	3.15	0.2
50.69	1.52	15.75	8.64	8.36	11.71	2.86	0.13
50.82	1.47	15.46	8.74	8.59	11.52	2.97	0.1
51.08	1.6	15.14	9.06	8.07	11.61	2.98	0.11
50.92	1.72	15.56	9.2	7.87	11.11	3.06	0.18
50.83	1.52	15.56	8.7	8.28	11.72	2.94	0.12
50.38	1.73	14.92	10.39	8.24	10.92	2.93	0.13
50.39	1.33	16.07054	9.12	8.46	11.296224	2.7508	0.108
50.36	1.72	15.30479	9.94	7.94	10.740672	2.9532	0.139
50.67	1.04	16.16	9.37	8.77	11.99	2.23	0.1
49.72	1.02	15.8	9.02	9.68	11.52	2.69	0.09
50.24	0.86	16.6	9.02	8.8	11.95	2.26	0.08
49.1	0.85	16.6	9.08	10.42	12.13	2.14	0.08
50.38	0.85	16.64	9.04	9.06	11.9	2.17	0.08
51.74	1.28	15.22	9.97	7.4	11.77	2.32	0.16
51.68	1.29	15.28	9.95	7.35	11.73	2.33	0.16
51.8	1.28	14.97	10.01	7.42	11.87	2.25	0.14
51.78	1.28	15.13	9.9	7.24	11.89	2.23	0.15
49.87	0.76	16.57	9.12	9.09	12.67	1.94	0.07
50.04	0.76	16.75	9.11	9.03	12.76	1.87	0.08
49.8	0.77	16.75	9.17	8.99	12.7	1.95	0.08
49.73	0.77	16.44	9.16	9.13	12.52	1.95	0.08
49.31	0.79	16.56	9.21	9.02	12.54	1.99	0.09
49.31	0.77	16.56	9.13	9.31	12.53	2.06	0.1
48.6	0.77	16.53	9.03	10.9	12.58	2.07	0.1
48.5	0.75	16.2	8.07	11.24	12.42	1.85	0.07
48.68	0.78	16.34	9.22	9.63	12.43	2.06	0.11
49.08	0.77	16.48	9.08	9.2	12.61	2.01	0.09
49.41	0.71	16.35	9.27	9.57	12.23	2.1	0.07
49.06	0.77	16.21	9.26	9.65	12.52	2.01	0.1
48.69	0.77	16.14	9.37	9.82	12.33	2.11	0.08
49.03	0.78	16.19	9.24	9.6	12.53	2.04	0.11
49.16	0.76	16.33	9.16	9.32	12.51	2.03	0.11
49.64	0.78	16.34	8.92	9.91	11.99	2.16	0.08
49.23	0.77	16.42	9.18	9.34	12.56	2	0.11
49.04	0.75	16.37	9.13	9.45	12.61	1.99	0.11
51.91	1.14	14.58	10.07	7.26	12.34	2.08	0.22
52.14	1.18	14.8	9.65	7.65	11.81	2.46	0.17
52.4	1.3	14.84	9.11	7.64	12	2.5	0.2
48.18	0.78	16.08	9.38	9.75	12.59	2.06	0.1
48.57	0.79	16.11	9.3	9.58	12.47	2.05	0.11
48.33	0.75	16.01	9.3	9.5	12.44	2.04	0.12
48.68	0.88	15.89	9.16	9.46	12.38	2.13	0.11
49.65	0.87	16.05	8.72	9.82	11.76	2.25	0.09
49.7	1.16	15.57	9.3	9.28	12.24	2.29	0.24
49.9	1.09	15.8	8.71	8.83	11.6	2.03	0.22
50.53	1.19	15.31	8.73	8.79	11.83	2.49	0.21
49.72	1.48	14.47	10.37	7.71	11.45	2.37	0.36
50.33	1.44	14.86	9.84	8.37	10.95	2.64	0.34
49.67	1.43	14.8	10.4	7.94	11.64	2.36	0.24
50.42	1.42	14.91	9.93	8.65	11.11	2.46	0.23
49.44	1.47	14.99	10.44	7.74	11.73	2.42	0.24
50.57	1.4	14.81	10.35	8.05	11.63	2.39	0.2
51.06	1.47	14.59	10.81	6.87	11.4	2.52	0.27
50.74	1.2	14.68	10.29	7.4	12.27	2.21	0.23
51.06	1.23	14.42	9.78	7.86	11.78	2.43	0.2
49.77	0.9	15.95	9.08	8.82	12.32	1.98	0.12
49.24	0.88	15.65	9.06	9.76	12.19	1.93	0.12
48.5	0.84	16.1	8.74	11.2	11.8	2.41	0.102
48.4	0.81	15.3	8.66	11.2	11.8	1.84	0.11
49.07	0.87	15.85	9.12	9.74	12.23	2.04	0.12
48.91	0.88	16.09	9.2	9.96	12.26	2.11	0.13
49.48	0.9	15.64	9.04	9.64	12.18	1.96	0.1
49.88	0.85	16.26	8.51	9.24	13.08	1.88	0.13
51.36	0.78	15.03	7.86	9.01	12.38	2.04	0.1
49.84	0.82	15.81	8.37	8.94	12.96	1.75	0.12
49.75	0.87	16.27	8.57	9.15	12.96	1.92	0.14
51.02	1.07	15.94	8.89	9.1	11.19	2.68	0.11
49.97	1.13	15.52	9.38	8.81	11.77	2.19	0.14
50.16	1.12	15.55	9.88	8.45	11.92	2.2	0.16
50.18	1.05	16.08	9.3	8.85	11.81	2.52	0.14
50.4	1.45	14.79	10.36	8.06	11.61	2.3	0.22
51.43	1.38	14.95	9.55	8.51	10.97	2.57	0.19
50.72	1.52	14.72	10.37	7.76	11.36	2.33	0.24
49.9	1.42	14.8	10	8.01	11.2	2.21	0.23
52	1.42	15.13	9.67	7.94	11.02	2.68	0.2
51.56	1.02	14.64	9.17	7.93	13.01	1.96	0.14
51.14	1	15.17	8.73	8.61	12.69	2.35	0.12
50.3	0.82	16.1	8.15	8.91	13.68	1.74	0.13
48.4	0.69	16.93	9.01	11.04	12.56	2	0.07
48.6	0.61	16.3	8.69	10.2	12.3	1.9	0.07
48.73	0.64	16.73	9.04	9.54	12.68	2.06	0.06
48.87	0.68	16.86	8.96	9.15	12.77	2.05	0.06
49.16	0.64	16.82	8.96	9.47	12.77	2.08	0.07
50.56	1.07	15.5	9.39	9.08	11.95	1.61	0.12
50.11	1.45	15.16	10.37	8.02	11.54	2.4	0.23
51.5	1.36	14.3	9.86	8.2	11.22	2.57	0.22
50.17	1.4	15.32	10.56	7.91	11.6	2.38	0.24
51.19	1.39	14.16	9.86	8.41	11.33	2.61	0.21
51.16	1.43	14.93	10.15	7.66	11.59	2.24	0.25
50.52	1.4	15.19	10.27	7.93	11.61	2.32	0.24
49.6	1.42	14.92	10.1	8.13	11.8	2.45	0.21
49.71	0.81	16.2	9.1	8.94	12.53	1.92	0.11
48.83	0.84	16.17	9	9.76	12.43	2.35	0.09
49.52	0.85	16.04	8.96	9.86	12.39	2.07	0.17
49.44	0.81	15.92	9.18	10.03	12.28	2.08	0.09
49.24	0.85	16.42	9	9.46	12.44	2.12	0.12
49.65	0.84	16.17	9	9.1	12.54	2.1	0.11
49.54	0.74	16.62	8.74	9.43	12.84	2.08	0.09
47.04	0.72	15.82	8.37	10.84	12.67	1.96	0.05
48.7	0.69	16.1	7.73	11.23	12.41	1.8	0.07
51.08	0.95	16.26	8.17	8.93	12.41	2.23	0.21
50.82	0.92	15.92	7.91	9.38	12.07	2.3	0.16
51.19	0.94	16.29	8.26	8.83	12.33	2.26	0.19
48.9	1.14	15.4	9.43	9.13	11.4	2.29	0.2
48.9	1.08	16	9.29	9.54	11	2.21	0.14
50.08	1.12	15.13	9.86	9.31	11.41	2.39	0.14
50.17	1.11	15.27	9.8	8.88	11.59	2.39	0.16
51.82	1.28	15.01	9.94	7.61	12.23	2.24	0.18
50.82	1.32	14.85	9.83	7.64	12.18	2.1	0.18
49.98	0.86	16.37	8.88	10.11	12.38	1.96	0.1
49.98	0.77	15.24	8.6	10.11	12.45	2.23	0.07
50.04	1.3	15.29	10.39	7.88	11.34	2.33	0.18
49.34	0.91	16.18	9.05	9.36	12.39	1.93	0.13
50.33	0.84	15.89	8.72	9.7	12.49	2.13	0.09
50.37	0.84	15.86	8.57	9.82	12.33	2.18	0.09
49.13	0.98	16.23	9.05	9.28	12.38	2.03	0.1
50.92	1.14	14.64	9.47	7.32	12.59	1.98	0.17
50.98	1.17	14.9	9.55	7.67	12.54	2.12	0.18
50.96	1.16	14.93	9.79	7.72	12.35	2.08	0.17
50.96	1.16	14.93	9.79	7.72	12.35	2.08	0.17
51.41	1.16	14.88	9.73	7.7	12.35	2.12	0.16
50.98	1.04	15.01	8.95	8.18	13.25	1.99	0.22
51.31	1.06	14.87	9.48	7.59	12.94	2.25	0.22
50.47	1.05	14.96	8.87	8.14	13.28	2.02	0.22
51.17	1.17	14.7	9.72	7.64	12.51	1.96	0.19
51.17	1.17	14.7	9.72	7.64	12.51	1.96	0.19
50.86	1.22	14.88	9.75	7.4	12.27	1.85	0.17
51.46	1.22	14.82	9.81	7.64	12.64	2.03	0.16
50.91	1.23	14.9	9.62	7.84	12.43	2.11	0.16
50.91	1.23	14.9	9.62	7.84	12.43	2.11	0.16
50.46	1.25	14.92	9.79	7.58	12.31	1.94	0.16
50.99	1.22	15.02	9.6	7.64	12.43	2.04	0.17
51.06	1.24	14.83	9.75	7.6	12.54	2.06	0.17
50.23	1.2	15.17	9.6	7.77	12.34	1.93	0.15
50.83	1.04	15.12	9	7.97	12.81	1.9	0.13
51	1.04	14.95	8.79	8.18	13.09	1.86	0.14
50.92	1.2	15.09	9.6	7.96	12.26	2.11	0.24
50.92	1.2	15.09	9.6	7.96	12.26	2.11	0.24
50.64	1.17	15.03	9.35	7.98	12.43	2.16	0.23
50.77	1.24	14.93	9.7	7.96	12.18	1.97	0.25
50.42	1.18	15.21	9.4	7.84	12.25	2.18	0.23
50.77	1.24	14.92	9.7	7.96	12.18	1.97	0.25
51.3	1.06	15.2	9	7.93	12.72	2.07	0.17
51.21	1.01	15.11	8.85	8.4	13.17	1.88	0.18
50.67	0.94	15.19	8.72	8.22	13.26	1.86	0.15
51.21	1.01	15.11	8.85	8.4	13.17	1.88	0.18
51.17	1.02	15.17	9	8.07	13.03	2.09	0.13
49.99	0.82	16.25	8.42	8.97	13.34	2.01	0.1
51.07	1.14	15.05	9.36	7.92	12.67	2.06	0.16
51.5	1.51	14.65	10.3	6.68	12.09	2.22	0.21
51.5	1.51	14.65	10.3	6.68	12.09	2.22	0.21
51.73	1.4	14.9	9.7	7.29	12.29	2.38	0.19
51	1.15	15.17	9.44	7.77	12.36	1.85	0.17
51.3	1.13	15.04	9.31	7.92	12.43	2.06	0.17
51.16	1.08	15.14	9.21	7.6	12.86	1.9	0.22
51.16	1.08	15.14	9.21	7.6	12.86	1.9	0.22
51.03	0.98	14.92	9.13	7.84	12.97	2.02	0.18
51.29	1.28	14.16	10.19	7.5	12.39	2.16	0.14
51.04	0.81	15.65	8.54	8.32	13.64	2.03	0.06
51.01	0.81	15.46	8.56	8.39	13.46	2.03	0.06
50.98	0.93	15.21	8.6	8.41	13.48	1.92	0.1
51.39	1.11	14.7	9.77	7.34	12.09	2.21	0.16
50.1	0.78	16.42	8.23	8.82	13.38	1.84	0.07
49.69	0.71	16.48	8.26	8.98	13.79	1.88	0.05
51.16	1.06	15.16	9.59	7.63	12.26	2.28	0.1
51.97	1.06	15.18	9.21	7.82	12.33	2.31	0.12
51.18	0.97	15.23	9.22	8.05	12.83	2.01	0.12
51.97	1.06	15.18	9.21	7.82	12.33	2.31	0.12
51.18	0.97	15.23	9.22	8.05	12.82	2.01	0.12
51.42	1.03	15.08	8.54	8.16	12.81	1.93	0.15
51.56	1.23	15.04	9.78	7.5	12.07	2.37	0.12
51.01	0.9	15.31	8.9	8.14	13.24	1.99	0.12
51.02	1.02	15.34	8.5	8.34	12.79	1.96	0.14
51.77	1.25	14.65	10.34	6.86	12.07	2.38	0.18
51.56	1.3	15.29	9.87	7.59	12.4	2.26	0.12
51.92	1.11	14.91	9.63	7.56	12.27	2.17	0.14
51.42	1.11	14.93	9.76	7.6	12.36	2.17	0.11
51.92	1.11	14.91	9.63	7.56	12.27	2.17	0.14
51.83	1.16	14.86	10.11	7.31	12.15	2.26	0.18
51.83	1.16	14.86	10.11	7.3	12.15	2.26	0.18
52.14	1.23	14.8	9.85	7.35	11.94	2.16	0.2
51.74	1.2	14.7	9.77	7.36	12	2.18	0.17
49.2	0.74	16.05	8.46	9.12	13.48	1.83	0.05
51.06	1.14	15.1	9.34	8.05	12.47	2.06	0.12
51.49	1.09	15.16	9.51	7.75	12.46	2.18	0.14
51.48	1.05	15.28	9.14	7.97	12.76	2.1	0.13
51.13	1.12	15.05	9.33	7.84	12.47	2.14	0.11262
51.13	1.12	15.05	9.33	7.84	12.47	2.14	0.13
50.58	1.07	14.95	9.37	7.89	12.26	2.1	0.14
51.2	1.1	15.12	9.52	7.81	12.52	2.13	0.13
50.85	0.96	15.19	8.97	7.96	13	2.14	0.08
51.11	0.84	15.46	8.58	8.27	13.32	2.1	0.07
51.45	1.24	14.65	9.89	7.48	11.94	2.22	0.15
51.5	0.84	15.05	8.48	8.46	13.38	1.92	0.09
51.22	0.88	14.82	8.5	8.36	13.25	1.98	0.1
51.14	1.13	14.32	10.21	7.32	12.12	2.13	0.14
51.45	1.1	14.4	10.18	7.26	12.15	2.12	0.14
51.45	1.16	14.45	10.32	7.24	12.24	2.29	0.13
51.2	1.46	14.8	10.59	7.04	11.67	2.33	0.15
51.38	1.46	14.59	10.62	7.08	11.78	2.33	0.16
51.46	1.4	14.8	10.45	7.06	11.84	2.31	0.166
50.97	1.41	14.7	10.45	7.18	11.86	2.4	0.15
51.46	1.4	14.8	10.41	7.06	11.85	2.31	0.15
51.46	1.16	15.14	9.16	7.84	12.64	2.12	0.14
51.56	1.16	14.95	9.3	7.84	12.63	2.16	0.14
51.53	1.21	15.34	9.42	7.84	12.39	2.18	0.15
51.76	1.24	15.28	9.66	7.82	12.2	2.25	0.16
