-0.915851272	12669
-0.86888454	12559
-0.821917808	12536
-0.774951076	12709
-0.727984344	12512
-0.681017613	12598
-0.634050881	12489
-0.587084149	12559
-0.540117417	12622
-0.493150685	12609
-0.446183953	12551
-0.399217221	12576
-0.352250489	12770
-0.305283757	12686
-0.258317025	12435
-0.211350294	12553
-0.164383562	12563
-0.11741683	12586
-0.070450098	12727
-0.023483366	12885
0.023483366	12619
0.070450098	12681
0.11741683	12587
0.164383562	12626
0.211350294	12897
0.258317025	12739
0.305283757	12530
0.352250489	12554
0.399217221	12707
0.446183953	12553
0.493150685	12700
0.540117417	12519
0.587084149	12564
0.634050881	12671
0.681017613	12574
0.727984344	12528
0.774951076	12630
0.821917808	12470
0.86888454	12629
0.915851272	12645
0.962818004	12730
1.009784736	12551
1.056751468	12585
1.1037182	12459
1.150684932	12505
1.197651663	12518
1.244618395	12532
1.291585127	12410
1.338551859	12450
1.385518591	12045
1.432485323	12538
1.479452055	12231
1.526418787	11998
1.573385519	11706
1.62035225	11371
1.667318982	11186
1.714285714	11181
1.761252446	11342
1.808219178	11519
1.85518591	11849
1.902152642	11804
1.949119374	11715
1.996086106	12076
2.043052838	12247
2.090019569	12158
2.136986301	12182
2.183953033	12194
2.230919765	12201
2.277886497	12192
2.324853229	12058
2.371819961	11886
2.418786693	12032
2.465753425	12187
2.512720157	12408
2.559686888	12171
2.60665362	12166
2.653620352	12160
2.700587084	12327
2.747553816	12185
2.794520548	12094
2.84148728	11958
2.888454012	11760
2.935420744	11312
2.982387476	10896
3.029354207	9866
3.076320939	9054
3.123287671	8777
3.170254403	9461
3.217221135	10594
3.264187867	11160
3.311154599	11619
3.358121331	11513
3.405088063	11762
3.452054795	11539
3.499021526	11419
3.545988258	11035
3.59295499	10918
3.639921722	11092
3.686888454	11283
3.733855186	11581
3.780821918	11636
3.82778865	11811
3.874755382	11681
3.921722114	11770
3.968688845	11685
4.015655577	11387
4.062622309	11360
4.109589041	11065
4.156555773	10618
4.203522505	9660
4.250489237	8667
4.297455969	8635
4.344422701	9689
4.391389432	10564
4.438356164	11245
4.485322896	11577
4.532289628	11876
4.57925636	11902
4.626223092	12241
4.673189824	12240
4.720156556	12260
4.767123288	12317
4.81409002	12412
4.861056751	12546
4.908023483	12456
4.954990215	12428
5.001956947	12277
5.048923679	12238
5.095890411	12103
5.142857143	12288
5.189823875	12107
5.236790607	12042
5.283757339	11618
5.33072407	11280
5.377690802	10575
5.424657534	9662
5.471624266	9525
5.518590998	10496
5.56555773	11289
5.612524462	11500
5.659491194	11379
5.706457926	12013
5.753424658	12003
5.800391389	12330
5.847358121	12150
5.894324853	12123
5.941291585	12168
5.988258317	12079
6.035225049	12156
6.082191781	12208
6.129158513	11831
6.176125245	11756
6.223091977	11607
6.270058708	11078
6.31702544	10225
6.363992172	10066
6.410958904	10780
6.457925636	11408
6.504892368	11793
6.5518591	11942
6.598825832	11972
6.645792564	11874
6.692759295	11660
6.739726027	11677
6.786692759	11475
6.833659491	11295
6.880626223	11286
6.927592955	11370
6.974559687	12004
7.021526419	11860
7.068493151	12149
7.115459883	12132
7.162426614	12023
7.209393346	12035
7.256360078	12051
7.30332681	11728
7.350293542	11357
7.397260274	10920
7.444227006	10254
7.491193738	9207
7.53816047	8542
7.585127202	9098
7.632093933	10114
7.679060665	10960
7.726027397	11421
7.772994129	11827
7.819960861	11989
7.866927593	12108
7.913894325	11970
7.960861057	12101
8.007827789	12124
8.054794521	12317
8.101761252	12381
8.148727984	11864
8.195694716	12215
8.242661448	12185
8.28962818	12083
8.336594912	12132
8.383561644	11697
8.430528376	11827
8.477495108	11379
8.52446184	11048
8.571428571	10887
8.618395303	10019
8.665362035	9350
8.712328767	8460
8.759295499	8330
8.806262231	9114
8.853228963	10183
8.900195695	10850
8.947162427	11428
8.994129159	11748
9.04109589	12008
9.088062622	12030
9.135029354	12071
9.181996086	12286
9.228962818	12393
9.27592955	12332
9.322896282	12350
9.369863014	12508
9.416829746	12216
9.463796477	12679
9.510763209	12297
9.557729941	12468
9.604696673	12360
9.651663405	12390
9.698630137	12314
9.745596869	12367
9.792563601	12617
9.839530333	12395
9.886497065	12368
9.933463796	12278
9.980430528	12252
10.02739726	12302
10.07436399	12428
10.12133072	11988
10.16829746	12030
10.21526419	11849
10.26223092	11779
10.30919765	11600
10.35616438	11626
10.40313112	11359
10.45009785	11322
10.49706458	11090
10.54403131	10988
10.59099804	11181
10.63796477	11471
10.68493151	11927
10.73189824	11923
10.77886497	12237
10.8258317	12327
10.87279843	12421
10.91976517	12366
10.9667319	12255
11.01369863	12396
11.06066536	12634
11.10763209	12500
11.15459883	12683
11.20156556	12410
11.24853229	12546
11.29549902	12559
11.34246575	12576
11.38943249	12702
11.43639922	12554
11.48336595	12611
11.53033268	12439
11.57729941	12598
11.62426614	12548
11.67123288	12481
11.71819961	12645
11.76516634	12583
11.81213307	12420
11.8590998	12647
11.90606654	12571
11.95303327	12576
12	12708
